[2026-05-11 03:07:30] ---TOTAL start---
[2026-05-11 03:14:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00344 succeed
[2026-05-11 03:14:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00346 failed
[2026-05-11 03:14:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00347 failed
[2026-05-11 03:14:55] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00348 failed
[2026-05-11 03:14:57] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00349 failed
[2026-05-11 03:15:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00350 failed
[2026-05-11 03:15:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00351 failed
[2026-05-11 03:15:05] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00352 failed
[2026-05-11 03:15:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00353 failed
[2026-05-11 03:15:10] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00354 failed
[2026-05-11 03:15:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00355 failed
[2026-05-11 03:15:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00356 failed
[2026-05-11 03:15:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00357 failed
[2026-05-11 03:15:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00358 failed
[2026-05-11 03:15:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00359 failed
[2026-05-11 03:15:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00360 failed
[2026-05-11 03:15:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00361 failed
[2026-05-11 03:15:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00362 failed
[2026-05-11 03:15:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00363 failed
[2026-05-11 03:15:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00364 failed
[2026-05-11 03:15:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00365 failed
[2026-05-11 03:15:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00366 failed
[2026-05-11 03:15:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00367 failed
[2026-05-11 03:15:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00368 failed
[2026-05-11 03:15:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00369 failed
[2026-05-11 03:15:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00370 failed
[2026-05-11 03:15:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00371 failed
[2026-05-11 03:15:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00372 failed
[2026-05-11 03:15:55] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00373 failed
[2026-05-11 03:15:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00374 failed
[2026-05-11 03:16:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00375 succeed
[2026-05-11 03:16:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00377 failed
[2026-05-11 03:16:04] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00378 failed
[2026-05-11 03:16:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00379 succeed
[2026-05-11 03:16:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00382 failed
[2026-05-11 03:16:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00383 succeed
[2026-05-11 03:16:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00385 failed
[2026-05-11 03:16:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00386 failed
[2026-05-11 03:16:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00387 failed
[2026-05-11 03:16:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00388 failed
[2026-05-11 03:16:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00389 failed
[2026-05-11 03:16:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00390 failed
[2026-05-11 03:16:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00391 failed
[2026-05-11 03:16:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00392 failed
[2026-05-11 03:16:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00393 succeed
[2026-05-11 03:16:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00395 failed
[2026-05-11 03:16:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00396 failed
[2026-05-11 03:16:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00397 failed
[2026-05-11 03:16:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00398 failed
[2026-05-11 03:16:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00399 failed
[2026-05-11 03:16:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00400 failed
[2026-05-11 03:16:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00401 failed
[2026-05-11 03:16:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00402 succeed
[2026-05-11 03:16:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00404 failed
[2026-05-11 03:16:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00405 succeed
[2026-05-11 03:16:42] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00408 failed
[2026-05-11 03:16:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00409 failed
[2026-05-11 03:16:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00410 failed
[2026-05-11 03:16:50] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00411 failed
[2026-05-11 03:16:53] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00412 failed
[2026-05-11 03:16:55] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00413 failed
[2026-05-11 03:16:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00414 failed
[2026-05-11 03:16:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00415 failed
[2026-05-11 03:17:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00416 failed
[2026-05-11 03:17:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00417 failed
[2026-05-11 03:17:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00418 failed
[2026-05-11 03:17:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00419 failed
[2026-05-11 03:17:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00420 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00421 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00422 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00423 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00424 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00425 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00426 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00427 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00428 failed
[2026-05-11 03:17:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00429 failed
[2026-05-11 03:17:05] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00430 succeed
[2026-05-11 03:17:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00432 succeed
[2026-05-11 03:17:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00434 failed
[2026-05-11 03:17:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00435 succeed
[2026-05-11 03:17:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00437 failed
[2026-05-11 03:17:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00438 failed
[2026-05-11 03:17:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00439 failed
[2026-05-11 03:17:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00440 failed
[2026-05-11 03:17:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00441 failed
[2026-05-11 03:17:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00442 failed
[2026-05-11 03:17:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00443 failed
[2026-05-11 03:17:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00444 failed
[2026-05-11 03:17:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00445 failed
[2026-05-11 03:17:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00446 failed
[2026-05-11 03:17:20] ---CALL_TRACE_REDUCER start---
[2026-05-11 03:17:20] Working in function main
[2026-05-11 03:17:20] deleting 1200: int main(int argc, char* argv[]) {
1307: }
[2026-05-11 03:17:20] Actually deleting 1200: int main(int argc, char* argv[]) {
1307: }
[2026-05-11 03:17:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00448 failed
[2026-05-11 03:17:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00449 failed
[2026-05-11 03:17:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00450 failed
[2026-05-11 03:17:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00451 failed
[2026-05-11 03:17:24] deleting 1306: return 0;
[2026-05-11 03:17:24] Actually deleting 1306: return 0;
[2026-05-11 03:17:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00452 succeed
[2026-05-11 03:17:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00453 failed
[2026-05-11 03:17:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00454 failed
[2026-05-11 03:17:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00455 failed
[2026-05-11 03:17:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00456 succeed
[2026-05-11 03:17:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00457 succeed
[2026-05-11 03:17:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00458 failed
[2026-05-11 03:17:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00459 failed
[2026-05-11 03:17:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00460 failed
[2026-05-11 03:17:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00461 failed
[2026-05-11 03:17:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00462 succeed
[2026-05-11 03:17:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00463 failed
[2026-05-11 03:17:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00464 failed
[2026-05-11 03:17:50] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00465 succeed
[2026-05-11 03:17:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00466 failed
[2026-05-11 03:17:54] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00467 succeed
[2026-05-11 03:17:56] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00468 failed
[2026-05-11 03:17:57] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00469 failed
[2026-05-11 03:17:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00470 succeed
[2026-05-11 03:17:59] deleting 1226: platform_main_end(crc32_context ^ 0xFFFFFFFFUL, print_hash_value);
[2026-05-11 03:17:59] Actually deleting 1226: platform_main_end(crc32_context ^ 0xFFFFFFFFUL, print_hash_value);
[2026-05-11 03:18:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00471 failed
[2026-05-11 03:18:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00472 failed
[2026-05-11 03:18:04] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00473 failed
[2026-05-11 03:18:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00474 failed
[2026-05-11 03:18:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00475 succeed
[2026-05-11 03:18:10] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00476 succeed
[2026-05-11 03:18:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00477 succeed
[2026-05-11 03:18:13] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00478 failed
[2026-05-11 03:18:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00479 failed
[2026-05-11 03:18:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00480 succeed
[2026-05-11 03:18:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00481 failed
[2026-05-11 03:18:18] deleting 1201: int i, j, k;
[2026-05-11 03:18:18] Actually deleting 1201: int i, j, k;
[2026-05-11 03:18:18] Actually deleting 1213: transparent_crc(g_76[i][j][k].f4, "g_76[i][j][k].f4", print_hash_value);
[2026-05-11 03:18:18] Actually deleting 1212: transparent_crc(g_76[i][j][k].f0, "g_76[i][j][k].f0", print_hash_value);
[2026-05-11 03:18:18] Actually deleting 1210: for (j = 0; j < 4; j++) {
1215:     }
[2026-05-11 03:18:18] Actually deleting 1211: for (k = 0; k < 10; k++) {
1214:       }
[2026-05-11 03:18:18] Actually deleting 1207: printf("index = [%d]\n", i);
[2026-05-11 03:18:18] Actually deleting 1205: for (i = 0; i < 1; i++) {
1208:   }
[2026-05-11 03:18:18] Actually deleting 1211: k = 0;
[2026-05-11 03:18:18] Actually deleting 1205: i = 0;
[2026-05-11 03:18:18] Actually deleting 1206: transparent_crc(g_5[i].f0, "g_5[i].f0", print_hash_value);
[2026-05-11 03:18:18] Actually deleting 1210: j = 0;
[2026-05-11 03:18:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00482 succeed
[2026-05-11 03:18:20] deleting 1201: int print_hash_value = 0;
[2026-05-11 03:18:20] Actually deleting 1201: int print_hash_value = 0;
[2026-05-11 03:18:20] Actually deleting 1205: platform_main_end(crc32_context ^ 0xFFFFFFFFUL, print_hash_value);
[2026-05-11 03:18:20] Actually deleting 1204: transparent_crc(g_16, "g_16", print_hash_value);
[2026-05-11 03:18:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00483 failed
[2026-05-11 03:18:21] deleting 1202: crc32_gentab();
[2026-05-11 03:18:21] Actually deleting 1202: crc32_gentab();
[2026-05-11 03:18:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00484 failed
[2026-05-11 03:18:23] deleting 1203: func_1();
[2026-05-11 03:18:23] Actually deleting 1203: func_1();
[2026-05-11 03:18:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00485 failed
[2026-05-11 03:18:23] deleting 1204: transparent_crc(g_16, "g_16", print_hash_value);
[2026-05-11 03:18:23] Actually deleting 1204: transparent_crc(g_16, "g_16", print_hash_value);
[2026-05-11 03:18:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00486 failed
[2026-05-11 03:18:25] deleting 1205: platform_main_end(crc32_context ^ 0xFFFFFFFFUL, print_hash_value);
[2026-05-11 03:18:25] Actually deleting 1205: platform_main_end(crc32_context ^ 0xFFFFFFFFUL, print_hash_value);
[2026-05-11 03:18:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00487 failed
[2026-05-11 03:18:27] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:18:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00488 succeed
[2026-05-11 03:18:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00489 failed
[2026-05-11 03:18:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00490 failed
[2026-05-11 03:18:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00491 failed
[2026-05-11 03:18:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00492 failed
[2026-05-11 03:18:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00493 failed
[2026-05-11 03:18:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00494 failed
[2026-05-11 03:18:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00495 failed
[2026-05-11 03:18:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00496 failed
[2026-05-11 03:18:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00497 failed
[2026-05-11 03:18:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00498 succeed
[2026-05-11 03:18:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00499 failed
[2026-05-11 03:18:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00500 failed
[2026-05-11 03:18:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00501 failed
[2026-05-11 03:18:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00502 failed
[2026-05-11 03:18:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00503 failed
[2026-05-11 03:18:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00504 succeed
[2026-05-11 03:18:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00505 failed
[2026-05-11 03:18:48] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00506 succeed
[2026-05-11 03:18:50] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00507 failed
[2026-05-11 03:18:50] Working in function crc32_gentab
[2026-05-11 03:18:50] deleting 210: static void crc32_gentab(void) {
225: }
[2026-05-11 03:18:50] Actually deleting 210: static void crc32_gentab(void) {
225: }
[2026-05-11 03:18:50] Actually deleting 1202: crc32_gentab();
[2026-05-11 03:18:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00508 failed
[2026-05-11 03:18:54] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00509 failed
[2026-05-11 03:18:55] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00510 failed
[2026-05-11 03:18:56] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00511 failed
[2026-05-11 03:18:56] deleting 223: crc32_tab[i] = crc;
[2026-05-11 03:18:56] Actually deleting 223: crc32_tab[i] = crc;
[2026-05-11 03:18:57] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00512 failed
[2026-05-11 03:18:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00513 failed
[2026-05-11 03:19:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00514 failed
[2026-05-11 03:19:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00515 succeed
[2026-05-11 03:19:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00516 succeed
[2026-05-11 03:19:05] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00517 failed
[2026-05-11 03:19:05] deleting 211: uint32_t crc;
[2026-05-11 03:19:05] Actually deleting 217: crc32_tab[i] = crc;
[2026-05-11 03:19:05] Actually deleting 216: crc >>= 1;
[2026-05-11 03:19:05] Actually deleting 215: crc = i;
[2026-05-11 03:19:05] Actually deleting 211: uint32_t crc;
[2026-05-11 03:19:07] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00518 failed
[2026-05-11 03:19:07] deleting 212: const uint32_t poly = 0xEDB88320UL;
[2026-05-11 03:19:07] Actually deleting 212: const uint32_t poly = 0xEDB88320UL;
[2026-05-11 03:19:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00519 succeed
[2026-05-11 03:19:09] deleting 212: int i, j;
[2026-05-11 03:19:09] Actually deleting 216: crc32_tab[i] = crc;
[2026-05-11 03:19:09] Actually deleting 213: for (i = 0; i < 256; i++) {
217:   }
[2026-05-11 03:19:09] Actually deleting 213: i = 0;
[2026-05-11 03:19:09] Actually deleting 214: crc = i;
[2026-05-11 03:19:09] Actually deleting 212: int i, j;
[2026-05-11 03:19:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00520 failed
[2026-05-11 03:19:09] deleting 213: for (i = 0; i < 256; i++) {
217:   }
[2026-05-11 03:19:09] Actually deleting 213: for (i = 0; i < 256; i++) {
217:   }
[2026-05-11 03:19:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00521 failed
[2026-05-11 03:19:09] deleting 213: i = 0;
[2026-05-11 03:19:09] Actually deleting 213: i = 0;
[2026-05-11 03:19:10] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00522 failed
[2026-05-11 03:19:10] deleting 214: crc = i;
[2026-05-11 03:19:10] Actually deleting 214: crc = i;
[2026-05-11 03:19:10] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00523 failed
[2026-05-11 03:19:10] deleting 215: crc >>= 1;
[2026-05-11 03:19:10] Actually deleting 215: crc >>= 1;
[2026-05-11 03:19:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00524 succeed
[2026-05-11 03:19:12] deleting 215: crc32_tab[i] = crc;
[2026-05-11 03:19:12] Actually deleting 215: crc32_tab[i] = crc;
[2026-05-11 03:19:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00525 failed
[2026-05-11 03:19:14] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:19:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00526 succeed
[2026-05-11 03:19:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00527 succeed
[2026-05-11 03:19:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00528 failed
[2026-05-11 03:19:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00529 failed
[2026-05-11 03:19:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00530 succeed
[2026-05-11 03:19:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00531 failed
[2026-05-11 03:19:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00532 failed
[2026-05-11 03:19:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00533 failed
[2026-05-11 03:19:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00534 failed
[2026-05-11 03:19:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00535 failed
[2026-05-11 03:19:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00535 timeout
[2026-05-11 03:19:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00536 failed
[2026-05-11 03:19:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00537 failed
[2026-05-11 03:19:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00538 failed
[2026-05-11 03:19:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00539 failed
[2026-05-11 03:19:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00540 failed
[2026-05-11 03:19:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00541 failed
[2026-05-11 03:19:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00542 failed
[2026-05-11 03:19:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00543 failed
[2026-05-11 03:19:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00544 failed
[2026-05-11 03:19:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00545 failed
[2026-05-11 03:19:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00546 failed
[2026-05-11 03:19:38] Working in function func_1
[2026-05-11 03:19:38] deleting 547: static uint32_t func_1(void) {
624: }
[2026-05-11 03:19:38] Actually deleting 534: static uint32_t func_1(void);
[2026-05-11 03:19:38] Actually deleting 547: static uint32_t func_1(void) {
624: }
[2026-05-11 03:19:38] Actually deleting 1195: func_1();
[2026-05-11 03:19:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00547 failed
[2026-05-11 03:19:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00548 failed
[2026-05-11 03:19:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00549 failed
[2026-05-11 03:19:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00550 failed
[2026-05-11 03:19:41] deleting 623: return l_1174[5].f3;
[2026-05-11 03:19:41] Actually deleting 623: return l_1174[5].f3;
[2026-05-11 03:19:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00551 failed
[2026-05-11 03:19:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00552 failed
[2026-05-11 03:19:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00553 failed
[2026-05-11 03:19:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00554 succeed
[2026-05-11 03:19:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00555 failed
[2026-05-11 03:19:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00556 failed
[2026-05-11 03:19:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00557 failed
[2026-05-11 03:19:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00558 failed
[2026-05-11 03:19:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00559 succeed
[2026-05-11 03:19:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00560 succeed
[2026-05-11 03:19:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00561 succeed
[2026-05-11 03:19:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00562 failed
[2026-05-11 03:19:53] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00563 succeed
[2026-05-11 03:19:53] deleting 569: return l_1174[5].f3;
[2026-05-11 03:19:53] Actually deleting 569: return l_1174[5].f3;
[2026-05-11 03:19:53] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00564 failed
[2026-05-11 03:19:54] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00565 failed
[2026-05-11 03:19:54] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00566 failed
[2026-05-11 03:19:56] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00567 succeed
[2026-05-11 03:19:56] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00568 failed
[2026-05-11 03:19:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00569 succeed
[2026-05-11 03:20:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00570 failed
[2026-05-11 03:20:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00571 succeed
[2026-05-11 03:20:02] deleting 563: return l_1174[5].f3;
[2026-05-11 03:20:02] Actually deleting 563: return l_1174[5].f3;
[2026-05-11 03:20:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00572 failed
[2026-05-11 03:20:02] deleting 548: uint32_t l_10 = 0x80EBBD48L;
[2026-05-11 03:20:02] Actually deleting 560: g_1160 ^= func_2(g_5[0], func_6(l_10, g_5[0].f0, l_10));
[2026-05-11 03:20:02] Actually deleting 548: uint32_t l_10 = 0x80EBBD48L;
[2026-05-11 03:20:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp00573 failed
[2026-05-11 03:20:03] deleting 549: int32_t l_1165 = 0L;
[2026-05-11 03:20:03] Actually deleting 549: int32_t l_1165 = 0L;
